ID,Country,Education,First Contact,Last Contact,Status,Stage,First Call,Signed up for a demo,Filled in customer survey,Did sign up to the platform,Account Manager assigned,Subscribed,Subscribed_Binary,Had_First_Call,Education_Encoded,Country_Encoded,Stage_Encoded,Status_Active,Days_Since_First,Days_Since_First_Norm,Days_Since_Last,Days_Since_Last_Norm,Days_Between_Contacts,Days_Between_Norm,Contact_Frequency,Had_Demo,Had_Survey,Had_Signup,Had_Manager,Country_ConvRate,Education_ConvRate,Stages_Completed
6482,USA,B10,2021-01-20,2021-01-20,1st message,not interested,,,,,,,0,0,1.0,76.0,1.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6504,USA,B10,2021-01-20,2021-01-20,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6503,USA,B10,2021-01-20,2021-09-09,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,-62,0.0,232,0.6356164383561644,0.004291845493562232,0,0,0,0,0.0027591643673630273,0.0,0
6501,USA,B10,2021-01-20,2021-02-20,3rd message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,139,1.0,31,0.08493150684931507,0.03125,0,0,0,0,0.0027591643673630273,0.0,0
6500,USA,B10,2021-01-20,2021-02-20,3rd message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,139,1.0,31,0.08493150684931507,0.03125,0,0,0,0,0.0027591643673630273,0.0,0
6499,USA,B10,2021-01-20,2021-02-20,3rd message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,139,1.0,31,0.08493150684931507,0.03125,0,0,0,0,0.0027591643673630273,0.0,0
6498,USA,B10,2021-01-20,2021-01-20,2nd message,interested,2021-01-25,,,2021-01-25,,,0,1,1.0,76.0,3.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,1,0,0.0027591643673630273,0.0,2
6497,USA,B10,2021-01-20,2021-02-20,3rd message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,139,1.0,31,0.08493150684931507,0.03125,0,0,0,0,0.0027591643673630273,0.0,0
6496,USA,B10,2021-01-20,2021-01-20,2nd message,not interested,,,,,,,0,0,1.0,76.0,1.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6495,USA,B10,2021-01-20,2021-01-20,2nd message,not interested,,,,,,,0,0,1.0,76.0,1.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6502,USA,B10,2021-01-20,2021-09-09,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,-62,0.0,232,0.6356164383561644,0.004291845493562232,0,0,0,0,0.0027591643673630273,0.0,0
6493,USA,B10,2021-01-20,2021-01-20,2nd message,not interested,,,,,,,0,0,1.0,76.0,1.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6494,USA,B10,2021-01-20,2021-02-20,3rd message,not interested,,,,,,,0,0,1.0,76.0,1.0,0,170,0.4657534246575342,139,1.0,31,0.08493150684931507,0.03125,0,0,0,0,0.0027591643673630273,0.0,0
6484,USA,B10,2021-01-20,2021-01-20,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6485,USA,B10,2021-01-20,2021-01-20,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6487,USA,B10,2021-01-20,2021-01-20,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6486,USA,B10,2021-01-20,2021-01-20,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6489,USA,B10,2021-01-20,2021-01-20,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6490,USA,B10,2021-01-20,2021-01-20,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6491,USA,B10,2021-01-20,2021-01-20,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6492,USA,B10,2021-01-20,2021-01-20,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6488,USA,B10,2021-01-20,2021-01-20,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,170,0.4657534246575342,170,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6413,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6408,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6412,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6411,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6410,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6409,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6407,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6402,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6405,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6404,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6403,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6400,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6399,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6414,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6406,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6415,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6401,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6417,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6416,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6431,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6429,USA,B10,2021-01-21,2021-02-20,3rd message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,139,1.0,30,0.0821917808219178,0.03225806451612903,0,0,0,0,0.0027591643673630273,0.0,0
6428,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6427,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6426,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6425,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6430,USA,B10,2021-01-21,2021-01-21,2nd message,not interested,2021-01-29,,,,,,0,1,1.0,76.0,1.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,1
6423,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6422,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6421,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6420,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6419,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6424,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6418,USA,B10,2021-01-21,2021-01-21,1st message,,,,,,,,0,0,1.0,76.0,0.0,0,169,0.46301369863013697,169,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6328,Canada,B1,2021-01-22,2021-03-28,3rd message,,,,,,,,0,0,0.0,13.0,0.0,0,168,0.4602739726027397,103,1.0,65,0.1780821917808219,0.015151515151515152,0,0,0,0,0.0,0.0,0
6327,Canada,B1,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,0.0,13.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0,0.0,0
6326,Canada,B1,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,0.0,13.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0,0.0,0
6325,Canada,B1,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,0.0,13.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0,0.0,0
6322,Canada,B1,2021-01-22,2021-03-10,2nd message,not interested,,,,,,,0,0,0.0,13.0,1.0,0,168,0.4602739726027397,121,1.0,47,0.12876712328767123,0.020833333333333332,0,0,0,0,0.0,0.0,0
6323,Canada,B1,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,0.0,13.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0,0.0,0
6321,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6320,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6329,USA,B16,2021-01-22,2021-02-20,3rd message,not interested,,,,,,,0,0,7.0,76.0,1.0,0,168,0.4602739726027397,139,1.0,29,0.07945205479452055,0.03333333333333333,0,0,0,0,0.0027591643673630273,0.0,0
6324,Canada,B1,2021-01-22,2021-03-10,2nd message,not interested,,,,,,,0,0,0.0,13.0,1.0,0,168,0.4602739726027397,121,1.0,47,0.12876712328767123,0.020833333333333332,0,0,0,0,0.0,0.0,0
6330,USA,B16,2021-01-22,2021-02-20,3rd message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,139,1.0,29,0.07945205479452055,0.03333333333333333,0,0,0,0,0.0027591643673630273,0.0,0
6337,USA,B16,2021-01-22,2021-01-22,2nd message,interested,2021-02-12,,,,,,0,1,7.0,76.0,3.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,1
6332,USA,B16,2021-01-22,2021-01-22,2nd message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6291,,,2021-01-22,2021-01-22,,interested,2021-08-28,,,,,,0,1,30.0,87.0,3.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0024605024605024606,0.0024605024605024606,1
6333,Canada,B1,2021-01-22,2021-01-22,2nd message,,,,,,,,0,0,0.0,13.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0,0.0,0
6334,USA,B16,2021-01-22,2021-01-22,2nd message,did not join the call,2021-01-25,,,,,,0,1,7.0,76.0,2.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,1
6335,USA,B16,2021-01-22,2021-02-20,3rd message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,139,1.0,29,0.07945205479452055,0.03333333333333333,0,0,0,0,0.0027591643673630273,0.0,0
6336,USA,B16,2021-01-22,2021-01-22,2nd message,interested,2021-02-05,,,2021-02-05,2021-02-20,,0,1,7.0,76.0,3.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,1,1,0.0027591643673630273,0.0,3
6319,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6338,USA,B1,2021-01-22,2021-01-22,2nd message,interested,2021-01-27,,,2021-01-27,,,0,1,0.0,76.0,3.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,1,0,0.0027591643673630273,0.0,2
6339,USA,B29,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,21.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6340,USA,B29,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,21.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6341,USA,B29,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,21.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6342,USA,B29,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,21.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6331,USA,B16,2021-01-22,2021-01-22,2nd message,did not join the call,2021-01-29,,,,,,0,1,7.0,76.0,2.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,1
6318,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6310,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6316,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6343,USA,B29,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,21.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6292,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6293,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6294,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6295,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6296,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6297,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6298,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6299,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6300,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6301,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6317,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6302,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6304,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6305,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6306,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6307,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6308,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6309,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6311,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6312,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6313,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6314,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6315,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6303,USA,B16,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,7.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6344,USA,B29,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,21.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6358,USA,B29,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,21.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6346,USA,B29,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,21.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6376,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6377,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6378,USA,B28,2021-01-22,2021-01-22,2nd message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6379,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6380,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6381,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6382,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6383,Germany,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,29.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0,0.0,0
6384,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6385,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6386,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6387,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6388,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6345,USA,B29,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,21.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6390,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6391,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6392,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6393,Canada,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,13.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0,0.0,0
6394,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
6395,USA,B28,2021-01-22,2021-01-22,1st message,,,,,,,,0,0,20.0,76.0,0.0,0,168,0.4602739726027397,168,1.0,0,0.0,1.0,0,0,0,0,0.0027591643673630273,0.0,0
